Voltage,Current,Power,Status,Alert,Prediction,Anomaly
222.5,4.47,995.0,NORMAL,System Normal ✅,Stable,Normal
223.8,5.99,1341.0,NORMAL,System Normal ✅,Stable,Normal
222.5,4.87,1084.0,NORMAL,System Normal ✅,Stable,Normal
232.9,5.86,1365.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.2,4.66,989.0,NORMAL,System Normal ✅,Stable,Normal
234.5,4.69,1100.0,NORMAL,System Normal ✅,System Load Increasing,Normal
232.1,4.11,954.0,NORMAL,System Normal ✅,System Load Increasing,Normal
210.2,5.47,1150.0,NORMAL,System Normal ✅,Stable,Normal
238.5,4.85,1157.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
227.8,4.86,1107.0,NORMAL,System Normal ✅,Stable,Normal
231.1,5.09,1176.0,NORMAL,System Normal ✅,System Load Increasing,Normal
226.8,4.02,912.0,NORMAL,System Normal ✅,Stable,Normal
234.0,5.47,1280.0,NORMAL,System Normal ✅,System Load Increasing,Normal
236.0,5.02,1185.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
223.7,4.97,1112.0,NORMAL,System Normal ✅,Stable,Normal
229.7,4.66,1070.0,NORMAL,System Normal ✅,Stable,Normal
228.4,4.14,946.0,NORMAL,System Normal ✅,Stable,Normal
225.7,4.36,984.0,NORMAL,System Normal ✅,Stable,Normal
228.9,5.05,1156.0,NORMAL,System Normal ✅,Stable,Normal
221.6,5.85,1296.0,NORMAL,System Normal ✅,Stable,Normal
238.7,5.72,1365.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
210.5,4.9,1031.0,NORMAL,System Normal ✅,Stable,Normal
213.4,4.74,1012.0,NORMAL,System Normal ✅,Stable,Normal
238.0,5.31,1264.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
217.4,4.72,1026.0,NORMAL,System Normal ✅,Stable,Normal
214.4,4.24,909.0,NORMAL,System Normal ✅,Stable,Normal
214.8,5.59,1201.0,NORMAL,System Normal ✅,Stable,Normal
229.4,4.12,945.0,NORMAL,System Normal ✅,Stable,Normal
225.4,4.4,992.0,NORMAL,System Normal ✅,Stable,Normal
213.0,4.41,939.0,NORMAL,System Normal ✅,Stable,Normal
236.5,5.5,1301.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
214.3,4.53,971.0,NORMAL,System Normal ✅,Stable,Normal
217.7,5.36,1167.0,NORMAL,System Normal ✅,Stable,Normal
230.6,5.47,1261.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.8,5.02,1068.0,NORMAL,System Normal ✅,Stable,Normal
225.0,5.69,1280.0,NORMAL,System Normal ✅,Stable,Normal
210.0,4.49,943.0,NORMAL,System Normal ✅,Stable,Normal
211.8,4.43,938.0,NORMAL,System Normal ✅,Stable,Normal
222.7,4.68,1042.0,NORMAL,System Normal ✅,Stable,Normal
218.3,4.84,1057.0,NORMAL,System Normal ✅,Stable,Normal
224.4,4.3,965.0,NORMAL,System Normal ✅,Stable,Normal
231.1,5.33,1232.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.8,4.96,1055.0,NORMAL,System Normal ✅,Stable,Normal
211.0,5.21,1099.0,NORMAL,System Normal ✅,Stable,Normal
218.4,5.91,1291.0,NORMAL,System Normal ✅,Stable,Normal
216.4,5.87,1270.0,NORMAL,System Normal ✅,Stable,Normal
230.9,4.75,1097.0,NORMAL,System Normal ✅,System Load Increasing,Normal
236.8,5.09,1205.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
224.7,5.59,1256.0,NORMAL,System Normal ✅,Stable,Normal
231.1,4.73,1093.0,NORMAL,System Normal ✅,System Load Increasing,Normal
214.0,5.84,1250.0,NORMAL,System Normal ✅,Stable,Normal
238.0,5.71,1359.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
237.8,5.56,1322.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
212.2,4.96,1053.0,NORMAL,System Normal ✅,Stable,Normal
234.5,4.48,1051.0,NORMAL,System Normal ✅,System Load Increasing,Normal
231.1,4.66,1077.0,NORMAL,System Normal ✅,System Load Increasing,Normal
225.8,5.15,1163.0,NORMAL,System Normal ✅,Stable,Normal
214.7,5.38,1155.0,NORMAL,System Normal ✅,Stable,Normal
227.0,4.71,1069.0,NORMAL,System Normal ✅,Stable,Normal
225.4,4.9,1104.0,NORMAL,System Normal ✅,Stable,Normal
223.8,5.38,1204.0,NORMAL,System Normal ✅,Stable,Normal
238.1,4.66,1110.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
223.8,4.38,980.0,NORMAL,System Normal ✅,Stable,Normal
232.1,5.11,1186.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.1,5.67,1299.0,NORMAL,System Normal ✅,Stable,Normal
230.1,5.81,1337.0,NORMAL,System Normal ✅,Stable,Normal
228.9,4.47,1023.0,NORMAL,System Normal ✅,Stable,Normal
225.8,5.16,1165.0,NORMAL,System Normal ✅,Stable,Normal
227.5,4.62,1051.0,NORMAL,System Normal ✅,Stable,Normal
227.8,5.83,1328.0,NORMAL,System Normal ✅,Stable,Normal
228.4,5.51,1258.0,NORMAL,System Normal ✅,Stable,Normal
239.4,5.35,1281.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
216.7,4.24,919.0,NORMAL,System Normal ✅,Stable,Normal
210.9,5.27,1111.0,NORMAL,System Normal ✅,Voltage Spike Risk,Anomaly 🚨
216.1,4.65,1005.0,NORMAL,System Normal ✅,Stable,Normal
215.4,4.8,1034.0,NORMAL,System Normal ✅,Stable,Normal
240.0,4.3,1032.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
220.9,4.35,961.0,NORMAL,System Normal ✅,Stable,Normal
229.2,4.44,1018.0,NORMAL,System Normal ✅,Stable,Normal
211.5,4.79,1013.0,NORMAL,System Normal ✅,Stable,Normal
220.2,5.17,1138.0,NORMAL,System Normal ✅,Stable,Normal
227.4,5.81,1321.0,NORMAL,System Normal ✅,Stable,Normal
214.0,4.55,974.0,NORMAL,System Normal ✅,Stable,Normal
239.6,4.59,1100.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
231.0,4.53,1046.0,NORMAL,System Normal ✅,System Load Increasing,Normal
237.2,5.93,1407.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
220.4,5.14,1133.0,NORMAL,System Normal ✅,Stable,Normal
218.9,5.48,1200.0,NORMAL,System Normal ✅,Stable,Normal
213.0,4.43,944.0,NORMAL,System Normal ✅,Stable,Normal
236.2,4.62,1091.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
238.0,5.18,1233.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
211.0,4.39,926.0,NORMAL,System Normal ✅,Stable,Normal
214.5,5.31,1139.0,NORMAL,System Normal ✅,Stable,Normal
220.5,4.46,983.0,NORMAL,System Normal ✅,Stable,Normal
221.4,5.4,1196.0,NORMAL,System Normal ✅,Stable,Normal
229.2,4.2,963.0,NORMAL,System Normal ✅,Stable,Normal
225.2,5.06,1140.0,NORMAL,System Normal ✅,Stable,Normal
216.4,4.21,911.0,NORMAL,System Normal ✅,Stable,Normal
229.2,4.75,1089.0,NORMAL,System Normal ✅,System Load Increasing,Normal
226.6,5.28,1196.0,NORMAL,System Normal ✅,Stable,Normal
221.3,5.52,1222.0,NORMAL,System Normal ✅,Stable,Normal
235.5,4.75,1119.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
216.4,4.11,889.0,NORMAL,System Normal ✅,Stable,Normal
225.7,5.01,1131.0,NORMAL,System Normal ✅,Stable,Normal
224.6,5.21,1170.0,NORMAL,System Normal ✅,Stable,Normal
239.2,4.97,1189.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
236.8,4.35,1030.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
236.6,4.21,996.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
238.5,5.29,1262.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
232.3,4.38,1017.0,NORMAL,System Normal ✅,System Load Increasing,Normal
217.8,4.23,921.0,NORMAL,System Normal ✅,Stable,Normal
216.9,5.64,1223.0,NORMAL,System Normal ✅,Stable,Normal
235.8,5.36,1264.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
214.7,4.23,908.0,NORMAL,System Normal ✅,Stable,Normal
217.2,4.57,993.0,NORMAL,System Normal ✅,Stable,Normal
214.2,4.77,1022.0,NORMAL,System Normal ✅,Stable,Normal
237.2,4.71,1117.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
223.4,5.14,1148.0,NORMAL,System Normal ✅,Stable,Normal
215.5,5.44,1172.0,NORMAL,System Normal ✅,Stable,Normal
225.1,4.08,918.0,NORMAL,System Normal ✅,Stable,Normal
231.3,4.97,1150.0,NORMAL,System Normal ✅,Stable,Normal
225.1,5.49,1236.0,NORMAL,System Normal ✅,Stable,Normal
219.1,4.6,1008.0,NORMAL,System Normal ✅,Stable,Normal
228.4,5.48,1252.0,NORMAL,System Normal ✅,Stable,Normal
214.2,4.91,1052.0,NORMAL,System Normal ✅,Stable,Normal
218.0,4.36,950.0,NORMAL,System Normal ✅,Stable,Normal
216.2,4.17,902.0,NORMAL,System Normal ✅,Stable,Normal
228.1,4.84,1104.0,NORMAL,System Normal ✅,Stable,Normal
232.4,5.34,1241.0,NORMAL,System Normal ✅,System Load Increasing,Normal
217.9,4.06,885.0,NORMAL,System Normal ✅,Stable,Normal
222.8,5.69,1268.0,NORMAL,System Normal ✅,Stable,Normal
213.9,5.96,1275.0,NORMAL,System Normal ✅,Stable,Normal
236.3,4.86,1148.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
237.2,5.76,1366.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
213.7,5.02,1073.0,NORMAL,System Normal ✅,Stable,Normal
216.7,4.78,1036.0,NORMAL,System Normal ✅,Stable,Normal
223.2,4.37,975.0,NORMAL,System Normal ✅,Stable,Normal
227.8,5.65,1287.0,NORMAL,System Normal ✅,Stable,Normal
214.3,5.75,1232.0,NORMAL,System Normal ✅,Stable,Normal
219.0,4.51,988.0,NORMAL,System Normal ✅,Stable,Normal
221.2,4.11,909.0,NORMAL,System Normal ✅,Stable,Normal
238.6,4.45,1062.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
234.4,5.34,1252.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.3,5.82,1236.0,NORMAL,System Normal ✅,Stable,Normal
238.6,5.12,1222.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
215.5,5.52,1190.0,NORMAL,System Normal ✅,Stable,Normal
236.6,4.05,958.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
235.0,5.33,1253.0,NORMAL,System Normal ✅,System Load Increasing,Normal
214.8,5.06,1087.0,NORMAL,System Normal ✅,Stable,Normal
219.8,5.67,1246.0,NORMAL,System Normal ✅,Stable,Normal
226.1,4.88,1103.0,NORMAL,System Normal ✅,Stable,Normal
223.0,4.07,908.0,NORMAL,System Normal ✅,Stable,Normal
236.2,5.3,1252.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
236.0,5.96,1407.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
229.6,5.99,1375.0,NORMAL,System Normal ✅,Stable,Normal
210.5,4.51,949.0,NORMAL,System Normal ✅,Stable,Normal
211.1,5.73,1210.0,NORMAL,System Normal ✅,Stable,Normal
222.6,5.26,1171.0,NORMAL,System Normal ✅,Stable,Normal
219.4,5.02,1101.0,NORMAL,System Normal ✅,Stable,Normal
236.8,4.39,1040.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
237.3,4.29,1018.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
216.5,5.86,1269.0,NORMAL,System Normal ✅,Stable,Normal
226.8,4.94,1120.0,NORMAL,System Normal ✅,Stable,Normal
234.3,4.87,1141.0,NORMAL,System Normal ✅,System Load Increasing,Normal
236.7,5.45,1290.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
211.3,5.17,1092.0,NORMAL,System Normal ✅,Stable,Normal
224.4,4.12,925.0,NORMAL,System Normal ✅,Stable,Normal
223.9,5.44,1218.0,NORMAL,System Normal ✅,Stable,Normal
226.1,4.59,1038.0,NORMAL,System Normal ✅,Stable,Normal
211.7,4.42,936.0,NORMAL,System Normal ✅,Stable,Normal
236.7,5.28,1250.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
231.5,5.21,1206.0,NORMAL,System Normal ✅,System Load Increasing,Normal
236.3,5.83,1378.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
212.7,4.4,936.0,NORMAL,System Normal ✅,Stable,Normal
227.8,4.6,1048.0,NORMAL,System Normal ✅,Stable,Normal
227.6,5.36,1220.0,NORMAL,System Normal ✅,Stable,Normal
227.2,4.29,975.0,NORMAL,System Normal ✅,Stable,Normal
218.0,5.38,1173.0,NORMAL,System Normal ✅,Stable,Normal
211.5,4.79,1013.0,NORMAL,System Normal ✅,Stable,Normal
217.9,5.95,1297.0,NORMAL,System Normal ✅,Stable,Normal
235.0,4.8,1128.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.8,4.16,998.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
211.3,5.79,1223.0,NORMAL,System Normal ✅,Stable,Normal
212.9,5.31,1130.0,NORMAL,System Normal ✅,Stable,Normal
215.5,5.59,1205.0,NORMAL,System Normal ✅,Stable,Normal
211.1,4.38,925.0,NORMAL,System Normal ✅,Stable,Normal
223.3,4.43,989.0,NORMAL,System Normal ✅,Stable,Normal
218.9,5.78,1265.0,NORMAL,System Normal ✅,Stable,Normal
228.3,5.51,1258.0,NORMAL,System Normal ✅,System Load Increasing,Normal
219.1,4.9,1074.0,NORMAL,System Normal ✅,Stable,Normal
227.7,5.54,1261.0,NORMAL,System Normal ✅,System Load Increasing,Normal
225.6,5.95,1342.0,NORMAL,System Normal ✅,Stable,Normal
219.6,4.44,975.0,NORMAL,System Normal ✅,Stable,Normal
228.9,5.0,1144.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.1,5.87,1404.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
227.7,4.65,1059.0,NORMAL,System Normal ✅,Stable,Normal
222.8,4.54,1012.0,NORMAL,System Normal ✅,Stable,Normal
235.2,5.67,1334.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
223.6,4.47,999.0,NORMAL,System Normal ✅,Stable,Normal
229.7,5.37,1233.0,NORMAL,System Normal ✅,Stable,Normal
211.1,5.77,1218.0,NORMAL,System Normal ✅,Stable,Normal
237.0,5.24,1242.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
224.1,5.67,1271.0,NORMAL,System Normal ✅,Stable,Normal
217.5,4.84,1053.0,NORMAL,System Normal ✅,Stable,Normal
219.2,4.81,1054.0,NORMAL,System Normal ✅,Stable,Normal
221.4,5.4,1196.0,NORMAL,System Normal ✅,Stable,Normal
227.0,4.3,976.0,NORMAL,System Normal ✅,Stable,Normal
239.6,4.14,992.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
230.7,4.15,957.0,NORMAL,System Normal ✅,Stable,Normal
229.1,5.5,1260.0,NORMAL,System Normal ✅,Stable,Normal
239.3,4.61,1103.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
228.3,4.82,1100.0,NORMAL,System Normal ✅,Stable,Normal
223.4,4.37,976.0,NORMAL,System Normal ✅,Stable,Normal
211.6,5.72,1210.0,NORMAL,System Normal ✅,Stable,Normal
216.6,4.53,981.0,NORMAL,System Normal ✅,Stable,Normal
219.3,4.12,904.0,NORMAL,System Normal ✅,Stable,Normal
229.1,5.21,1194.0,NORMAL,System Normal ✅,Stable,Normal
226.1,4.42,999.0,NORMAL,System Normal ✅,Stable,Normal
212.1,4.72,1001.0,NORMAL,System Normal ✅,Stable,Normal
228.0,4.7,1072.0,NORMAL,System Normal ✅,Stable,Normal
236.7,4.53,1072.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
229.5,4.31,989.0,NORMAL,System Normal ✅,Stable,Normal
231.0,4.94,1141.0,NORMAL,System Normal ✅,System Load Increasing,Normal
223.1,4.59,1024.0,NORMAL,System Normal ✅,Stable,Normal
231.8,5.24,1215.0,NORMAL,System Normal ✅,System Load Increasing,Normal
228.3,5.8,1324.0,NORMAL,System Normal ✅,Stable,Normal
215.0,4.59,987.0,NORMAL,System Normal ✅,Stable,Normal
234.7,5.89,1382.0,NORMAL,System Normal ✅,System Load Increasing,Normal
220.5,5.32,1173.0,NORMAL,System Normal ✅,Stable,Normal
233.4,5.0,1167.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.6,4.73,1086.0,NORMAL,System Normal ✅,Stable,Normal
225.3,4.35,980.0,NORMAL,System Normal ✅,Stable,Normal
232.3,5.24,1217.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.1,5.31,1126.0,NORMAL,System Normal ✅,Stable,Normal
232.4,4.42,1027.0,NORMAL,System Normal ✅,System Load Increasing,Normal
219.7,4.53,995.0,NORMAL,System Normal ✅,Stable,Normal
226.9,5.33,1209.0,NORMAL,System Normal ✅,Stable,Normal
214.4,4.02,862.0,NORMAL,System Normal ✅,Stable,Normal
223.6,5.03,1125.0,NORMAL,System Normal ✅,Stable,Normal
221.8,5.03,1116.0,NORMAL,System Normal ✅,Stable,Normal
234.3,4.52,1059.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.9,4.07,867.0,NORMAL,System Normal ✅,Stable,Normal
216.2,4.05,876.0,NORMAL,System Normal ✅,Stable,Normal
236.3,5.69,1345.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
226.7,5.34,1211.0,NORMAL,System Normal ✅,Stable,Normal
225.2,5.34,1203.0,NORMAL,System Normal ✅,Stable,Normal
224.6,4.91,1103.0,NORMAL,System Normal ✅,Stable,Normal
217.0,5.93,1287.0,NORMAL,System Normal ✅,Stable,Normal
233.8,4.52,1057.0,NORMAL,System Normal ✅,System Load Increasing,Normal
234.2,5.06,1185.0,NORMAL,System Normal ✅,System Load Increasing,Normal
213.3,4.32,921.0,NORMAL,System Normal ✅,Stable,Normal
224.5,5.06,1136.0,NORMAL,System Normal ✅,Stable,Normal
222.3,4.86,1080.0,NORMAL,System Normal ✅,Stable,Normal
214.1,4.48,959.0,NORMAL,System Normal ✅,Stable,Normal
218.2,4.31,940.0,NORMAL,System Normal ✅,Stable,Normal
230.8,4.94,1140.0,NORMAL,System Normal ✅,System Load Increasing,Normal
225.7,5.19,1171.0,NORMAL,System Normal ✅,Stable,Normal
216.6,4.61,999.0,NORMAL,System Normal ✅,Stable,Normal
235.6,5.12,1206.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
230.5,4.24,977.0,NORMAL,System Normal ✅,System Load Increasing,Normal
213.0,4.15,884.0,NORMAL,System Normal ✅,Stable,Normal
232.0,4.15,963.0,NORMAL,System Normal ✅,System Load Increasing,Normal
211.4,4.69,991.0,NORMAL,System Normal ✅,Stable,Normal
214.6,5.0,1073.0,NORMAL,System Normal ✅,Stable,Normal
212.1,4.46,946.0,NORMAL,System Normal ✅,Stable,Normal
216.0,5.94,1283.0,NORMAL,System Normal ✅,Stable,Normal
235.3,5.89,1386.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
240.0,4.45,1068.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
221.7,4.25,942.0,NORMAL,System Normal ✅,Stable,Normal
229.8,4.96,1140.0,NORMAL,System Normal ✅,System Load Increasing,Normal
228.2,5.14,1173.0,NORMAL,System Normal ✅,Stable,Normal
218.7,4.9,1072.0,NORMAL,System Normal ✅,Stable,Normal
211.5,5.12,1083.0,NORMAL,System Normal ✅,Stable,Normal
224.4,5.66,1270.0,NORMAL,System Normal ✅,Stable,Normal
211.4,4.47,945.0,NORMAL,System Normal ✅,Stable,Normal
239.6,5.63,1349.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
230.4,5.38,1240.0,NORMAL,System Normal ✅,System Load Increasing,Normal
236.9,4.47,1059.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
227.7,4.02,915.0,NORMAL,System Normal ✅,Stable,Normal
239.9,4.19,1005.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
239.4,4.82,1154.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
234.5,5.85,1372.0,NORMAL,System Normal ✅,System Load Increasing,Normal
222.5,5.27,1173.0,NORMAL,System Normal ✅,Stable,Normal
224.7,5.23,1175.0,NORMAL,System Normal ✅,Stable,Normal
236.6,5.1,1207.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
223.4,5.35,1195.0,NORMAL,System Normal ✅,Stable,Normal
213.1,5.14,1095.0,NORMAL,System Normal ✅,Stable,Normal
213.5,4.58,978.0,NORMAL,System Normal ✅,Stable,Normal
233.9,4.42,1034.0,NORMAL,System Normal ✅,System Load Increasing,Normal
217.8,5.87,1278.0,NORMAL,System Normal ✅,Stable,Normal
214.6,5.42,1163.0,NORMAL,System Normal ✅,Stable,Normal
239.1,5.65,1351.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
216.5,5.38,1165.0,NORMAL,System Normal ✅,Stable,Normal
235.1,5.63,1324.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
220.5,4.95,1091.0,NORMAL,System Normal ✅,Stable,Normal
235.7,4.55,1072.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
227.3,4.86,1105.0,NORMAL,System Normal ✅,Stable,Normal
235.7,5.4,1273.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
223.8,4.5,1007.0,NORMAL,System Normal ✅,Stable,Normal
227.4,4.14,941.0,NORMAL,System Normal ✅,Stable,Normal
221.7,4.6,1020.0,NORMAL,System Normal ✅,Stable,Normal
223.2,4.51,1007.0,NORMAL,System Normal ✅,Stable,Normal
217.2,5.31,1153.0,NORMAL,System Normal ✅,Stable,Normal
238.3,5.65,1346.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
239.8,5.83,1398.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
232.4,5.85,1360.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.6,5.44,1303.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
236.0,4.3,1015.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
212.8,4.91,1045.0,NORMAL,System Normal ✅,Stable,Normal
232.7,4.9,1140.0,NORMAL,System Normal ✅,Stable,Normal
227.6,4.87,1108.0,NORMAL,System Normal ✅,Stable,Normal
239.5,4.45,1066.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
231.5,5.88,1361.0,NORMAL,System Normal ✅,Stable,Normal
210.2,5.83,1225.0,NORMAL,System Normal ✅,Voltage Spike Risk,Anomaly 🚨
230.5,5.92,1365.0,NORMAL,System Normal ✅,Stable,Normal
229.1,5.84,1338.0,NORMAL,System Normal ✅,Stable,Normal
224.7,5.86,1317.0,NORMAL,System Normal ✅,Stable,Normal
227.8,5.34,1216.0,NORMAL,System Normal ✅,Stable,Normal
227.8,5.05,1150.0,NORMAL,System Normal ✅,Stable,Normal
231.3,5.56,1286.0,NORMAL,System Normal ✅,Stable,Normal
212.1,5.5,1167.0,NORMAL,System Normal ✅,Stable,Normal
237.4,5.27,1251.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
218.7,5.47,1196.0,NORMAL,System Normal ✅,Stable,Normal
211.8,4.14,877.0,NORMAL,System Normal ✅,Stable,Normal
239.3,4.72,1129.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
228.8,4.98,1139.0,NORMAL,System Normal ✅,Stable,Normal
218.2,5.85,1276.0,NORMAL,System Normal ✅,Stable,Normal
237.3,5.39,1279.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
234.7,4.47,1049.0,NORMAL,System Normal ✅,System Load Increasing,Normal
214.2,4.14,887.0,NORMAL,System Normal ✅,Stable,Normal
224.3,4.27,958.0,NORMAL,System Normal ✅,Stable,Normal
217.0,4.83,1048.0,NORMAL,System Normal ✅,Stable,Normal
212.6,5.79,1231.0,NORMAL,System Normal ✅,Stable,Normal
222.6,5.94,1322.0,NORMAL,System Normal ✅,Stable,Normal
223.0,5.68,1267.0,NORMAL,System Normal ✅,Stable,Normal
217.8,4.04,880.0,NORMAL,System Normal ✅,Stable,Normal
236.2,4.16,983.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
213.8,5.18,1107.0,NORMAL,System Normal ✅,Stable,Normal
214.0,5.72,1224.0,NORMAL,System Normal ✅,Stable,Normal
221.2,5.45,1206.0,NORMAL,System Normal ✅,Stable,Normal
